Code,Description,Unit,Mat Cost,Mat Factor,Mat Unit,Labor Cost,Labor Productivity,Labor Unit,Sub Cost,Equip Cost,Equip Productivity,Equip Unit,Other Cost
03.050120.0030,"1"" Cap, Cast",EA,0,1,,75,1,HR,0,0,1,HR,0
03.050120.0040,"1-1/4"" Cap, Cast",EA,0,1,,75,1,HR,0,0,1,HR,0
03.050120.0050,"1-1/2"" Cap, Cast",EA,0,1,,75,1,HR,0,0,1,HR,0
03.050120.0060,"2"" Cap, Cast",EA,0,1,,75,1,HR,0,0,1,HR,0
03.050120.0070,"2-1/2"" Cap, Cast",EA,0,1,,75,1,HR,0,0,1,HR,0
03.050120.0080,"3"" Cap, Cast",EA,0,1,,75,1,HR,0,0,1,HR,0
03.050120.0090,"3-1/2"" Cap, Cast",EA,0,1,,75,1,HR,0,0,1,HR,0
03.050120.0100,"4"" Cap, Cast DELETE",EA,0,1,,65,1,HR,0,0,1,HR,0
03.050120.0110,"4"" Cap, Cast",EA,0,1,,75,1,HR,0,0,1,HR,0
03.050120.0120,"3/4"" Cap, Cast DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.050120.0130,"1"" Cap, Cast DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.050120.0140,"1-1/4"" Cap, Cast DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.050120.0150,"1-1/2"" Cap, Cast DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.050120.0160,"2"" Cap, Cast DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.050120.0170,"2-1/2"" Cap, Cast DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.050120.0180,"3"" Cap, Cast DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.050120.0190,"3-1/2"" Cap, Cast DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.050130 Couplings,,,,,,,,,,,,,
03.050130.0010,"1/2"" CxC Coupling, Cast",EA,0,1,,75,1,HR,0,0,1,HR,0
03.050130.0020,"3/4"" CxC Coupling, Cast",EA,0,1,,75,1,HR,0,0,1,HR,0
03.050130.0030,"1"" CxC Coupling, Cast",EA,0,1,,75,1,HR,0,0,1,HR,0
03.050130.0040,"1-1/4"" CxC Coupling, Cast",EA,0,1,,75,1,HR,0,0,1,HR,0
03.050130.0050,"1-1/2"" CxC Coupling, Cast",EA,0,1,,75,1,HR,0,0,1,HR,0
03.050130.0060,"2"" CxC Coupling, Cast",EA,0,1,,75,1,HR,0,0,1,HR,0
03.050130.0070,"2-1/2"" CxC Coupling, Cast",EA,0,1,,75,1,HR,0,0,1,HR,0
03.050130.0080,"3"" CxC Coupling, Cast",EA,0,1,,75,1,HR,0,0,1,HR,0
03.050130.0090,"3-1/2"" CxC Coupling, Cast",EA,0,1,,75,1,HR,0,0,1,HR,0
03.050130.0100,"4"" CxC Coupling, Cast",EA,0,1,,75,1,HR,0,0,1,HR,0
03.050130.0110,"5"" CxC Coupling, Cast",EA,0,1,,75,1,HR,0,0,1,HR,0
03.050130.0120,"6"" CxC Coupling, Cast",EA,0,1,,75,1,HR,0,0,1,HR,0
03.050130.0130,"8"" CxC Coupling, Cast",EA,0,1,,75,1,HR,0,0,1,HR,0
03.050130.0140,"10"" CxC Coupling, Cast DELETE",EA,0,1,,65,1,HR,0,0,1,HR,0
03.050130.0150,"4"" CxC Coupling, Cast DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.050130.0160,"5"" CxC Coupling, Cast DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.050130.0170,"6"" CxC Coupling, Cast DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.050130.0180,"8"" CxC Coupling, Cast DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.050130.0190,"10"" CxC Coupling, Cast",EA,0,1,,75,1,HR,0,0,1,HR,0
03.050130.0200,"3/4"" CxC Coupling, Cast DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.050130.0210,"1"" CxC Coupling, Cast DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.050130.0220,"1-1/4"" CxC Coupling, Cast DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.050130.0230,"1-1/2"" CxC Coupling, Cast DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.050130.0240,"2"" CxC Coupling, Cast DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.050130.0250,"2-1/2"" CxC Coupling, Cast DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.050130.0260,"3"" CxC Coupling, Cast DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.050130.0270,"3-1/2"" CxC Coupling, Cast DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.050140 Unions,,,,,,,,,,,,,
03.050140.0010,"1/2"" CxC Union, Cast",EA,0,1,,75,1,HR,0,0,1,HR,0
03.050140.0020,"3/4"" CxC Union, Cast",EA,0,1,,75,1,HR,0,0,1,HR,0
03.050140.0030,"1"" CxC Union, Cast",EA,0,1,,75,1,HR,0,0,1,HR,0
03.050140.0040,"1-1/4"" CxC Union, Cast",EA,0,1,,75,1,HR,0,0,1,HR,0
03.050140.0050,"1-1/2"" CxC Union, Cast",EA,0,1,,75,1,HR,0,0,1,HR,0
03.050140.0060,"2"" CxC Union, Cast",EA,0,1,,75,1,HR,0,0,1,HR,0
03.050140.0070,"2-1/2"" CxC Union, Cast",EA,0,1,,75,1,HR,0,0,1,HR,0
03.050140.0080,"3"" CxC Union, Cast DELETE",EA,0,1,,65,1,HR,0,0,1,HR,0
03.050140.0090,"3/4"" CxC Union, Cast DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.050140.0100,"1"" CxC Union, Cast DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.050140.0110,"1-1/4"" CxC Union, Cast DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.050140.0120,"1-1/2"" CxC Union, Cast DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.050140.0130,"2"" CxC Union, Cast DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.050140.0140,"2-1/2"" CxC Union, Cast DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.050140.0150,"3"" CxC Union, Cast",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060010 Elbows,,,,,,,,,,,,,
03.060010.0010,"1-1/4"" CxC 22-1/2 Degree Elbow, DWV, Cast",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060010.0020,"1-1/2"" CxC 22-1/2 Degree Elbow, DWV, Cast",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060010.0030,"2"" CxC 22-1/2 Degree Elbow, DWV, Cast",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060010.0040,"3"" CxC 22-1/2 Degree Elbow, DWV, Cast",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060010.0050,"1-1/2"" CxC 11-1/4 Degree Elbow, DWV, Cast",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060010.0060,"2"" CxC 11-1/4 Degree Elbow, DWV, Cast",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060010.0070,"3"" CxC 11-1/4 Degree Elbow, DWV, Cast DELETE",EA,0,1,,65,1,HR,0,0,1,HR,0
03.060010.0080,"1-1/2"" CxC 22-1/2 Degree Elbow, DWV, Cast DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060010.0090,"2"" CxC 22-1/2 Degree Elbow, DWV, Cast DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060010.0100,"3"" CxC 22-1/2 Degree Elbow, DWV, Cast DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060010.0110,"1-1/2"" CxC 11-1/4 Degree Elbow, DWV, Cast DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060010.0120,"2"" CxC 11-1/4 Degree Elbow, DWV, Cast DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060010.0130,"3"" CxC 11-1/4 Degree Elbow, DWV, Cast",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060020 Tees - Sanitary,,,,,,,,,,,,,
03.060020.0010,"1-1/4"" CxCxC DWV 90 Degree Tee, Cast",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060020.0020,"1-1/2"" CxCxC DWV 90 Degree Tee, Cast",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060020.0030,"2"" CxCxC DWV 90 Degree Tee, Cast DELETE",EA,0,1,,65,1,HR,0,0,1,HR,0
03.060020.0040,"1-1/2"" CxCxC DWV 90 Degree Tee, Cast DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060020.0050,"2"" CxCxC DWV 90 Degree Tee, Cast",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060030 Wyes,,,,,,,,,,,,,
03.060030.0010,"1-1/4"" CxCxC DWV Wye, Cast",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060030.0020,"1-1/2"" CxCxC DWV Wye, Cast",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060030.0030,"2"" CxCxC DWV Wye, Cast",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060030.0040,"3"" CxCxC DWV Wye, Cast",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060030.0050,"4"" CxCxC DWV Wye, Cast DELETE",EA,0,1,,65,1,HR,0,0,1,HR,0
03.060030.0060,"1-1/2"" CxCxC DWV Wye, Cast DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060030.0070,"2"" CxCxC DWV Wye, Cast DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060030.0080,"3"" CxCxC DWV Wye, Cast DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060030.0090,"4"" CxCxC DWV Wye, Cast",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060040 Double Wyes,,,,,,,,,,,,,
03.060040.0010,"2"" CxCxCxC Double Wye, DWV",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060040.0020,"3"" CxCxCxC Double Wye, DWV DELETE",EA,0,1,,65,1,HR,0,0,1,HR,0
03.060040.0030,"3"" CxCxCxC Double Wye, DWV",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060050 Double Wyes - Reducing,,,,,,,,,,,,,
03.060050.0010,"1-1/2"" CxCxCxC Double Wye, DWV, Reducing",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060050.0020,"2"" CxCxCxC Double Wye, DWV, Reducing",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060050.0030,"3"" CxCxCxC Double Wye, DWV, Reducing DELETE",EA,0,1,,65,1,HR,0,0,1,HR,0
03.060050.0040,"2"" CxCxCxC Double Wye, DWV, Reducing DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060050.0050,"3"" CxCxCxC Double Wye, DWV, Reducing",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060060 Tees - Sanitary - Double,,,,,,,,,,,,,
03.060060.0010,"1-1/4"" CxC Tees, Sanitary, Double",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060060.0020,"1-1/2"" CxC Tees, Sanitary, Double",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060060.0030,"2"" CxC Tees, Sanitary, Double DELETE",EA,0,1,,65,1,HR,0,0,1,HR,0
03.060060.0040,"1-1/2"" CxC Tees, Sanitary, Double DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060060.0050,"2"" CxC Tees, Sanitary, Double",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060070 Tees - Sanitary - Double - Reducing,,,,,,,,,,,,,
03.060070.0010,"1-1/2"" CxC Tees, Sanitary, Double, Reducing",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060070.0020,"2"" CxC Tees, Sanitary, Double, Reducing",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060070.0030,"3"" CxC Tees, Sanitary, Double, Reducing",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060070.0040,"4"" CxC Tees, Sanitary, Double, Reducing DELETE",EA,0,1,,65,1,HR,0,0,1,HR,0
03.060070.0050,"2"" CxC Tees, Sanitary, Double, Reducing DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060070.0060,"3"" CxC Tees, Sanitary, Double, Reducing DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060070.0070,"4"" CxC Tees, Sanitary, Double, Reducing",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060080 P-Traps,,,,,,,,,,,,,
03.060080.0010,"1-1/4"" DWV P-Trap",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060080.0020,"1-1/2"" DWV P-Trap",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060080.0030,"2"" DWV P-Trap",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060080.0040,"3"" DWV P-Trap DELETE",EA,0,1,,65,1,HR,0,0,1,HR,0
03.060080.0050,"1-1/2"" DWV P-Trap DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060080.0060,"2"" DWV P-Trap DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060080.0070,"3"" DWV P-Trap",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060090 Fitting Cleanouts,,,,,,,,,,,,,
03.060090.0010,"1-1/4"" DMV Fitting Cleanout",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060090.0020,"1-1/2"" DMV Fitting Cleanout",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060090.0030,"2"" DMV Fitting Cleanout",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060090.0040,"3"" DMV Fitting Cleanout",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060090.0050,"4"" DMV Fitting Cleanout DELETE",EA,0,1,,65,1,HR,0,0,1,HR,0
03.060090.0060,"1-1/2"" DMV Fitting Cleanout DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060090.0070,"2"" DMV Fitting Cleanout DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060090.0080,"3"" DMV Fitting Cleanout DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060090.0090,"4"" DMV Fitting Cleanout",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060100 Fitting Cleanouts - Flush,,,,,,,,,,,,,
03.060100.0010,"1-1/4"" DMV Fitting Cleanout, Flush",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060100.0020,"1-1/2"" DMV Fitting Cleanout, Flush",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060100.0030,"2"" DMV Fitting Cleanout, Flush",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060100.0040,"3"" DMV Fitting Cleanout, Flush",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060100.0050,"4"" DMV Fitting Cleanout, Flush DELETE",EA,0,1,,65,1,HR,0,0,1,HR,0
03.060100.0060,"1-1/2"" DMV Fitting Cleanout, Flush DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060100.0070,"2"" DMV Fitting Cleanout, Flush DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060100.0080,"3"" DMV Fitting Cleanout, Flush DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060100.0090,"4"" DMV Fitting Cleanout, Flush",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060110 Adapters CxM,,,,,,,,,,,,,
03.060110.0010,"1-1/4"" DWV CxM Male Adapter",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060110.0020,"1-1/2"" DWV CxM Male Adapter",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060110.0030,"2"" DWV CxM Male Adapter",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060110.0040,"3"" DWV CxM Male Adapter",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060110.0050,"4"" DWV CxM Male Adapter DELETE",EA,0,1,,65,1,HR,0,0,1,HR,0
03.060110.0060,"1-1/2"" DWV CxM Male Adapter DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060110.0070,"2"" DWV CxM Male Adapter DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060110.0080,"3"" DWV CxM Male Adapter DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060110.0090,"4"" DWV CxM Male Adapter",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060120 Adapters CxF,,,,,,,,,,,,,
03.060120.0010,"1-1/4"" DWV CxF Female Adapter",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060120.0020,"1-1/2"" DWV CxF Female Adapter",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060120.0030,"2"" DWV CxF Female Adapter",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060120.0040,"3"" DWV CxF Female Adapter",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060120.0050,"4"" DWV CxF Female Adapter DELETE",EA,0,1,,65,1,HR,0,0,1,HR,0
03.060120.0060,"1-1/2"" DWV CxF Female Adapter DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060120.0070,"2"" DWV CxF Female Adapter DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060120.0080,"3"" DWV CxF Female Adapter DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060120.0090,"4"" DWV CxF Female Adapter",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060130 Adapters CxMJ,,,,,,,,,,,,,
03.060130.0010,"1-1/2"" x 2"" DWV Adapters CxNH",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060130.0020,"2"" x 2"" DWV Adapters CxNH",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060130.0030,"3"" x 3"" DWV Adapters CxNH",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060130.0040,"4"" x 4"" DWV Adapters CxNH DELETE",EA,0,1,,65,1,HR,0,0,1,HR,0
03.060130.0050,"2"" x 2"" DWV Adapters CxNH DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060130.0060,"3"" x 3"" DWV Adapters CxNH DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060130.0070,"4"" x 4"" DWV Adapters CxNH",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060140 Adapters CxMJ - Reducing,,,,,,,,,,,,,
03.060140.0010,"2"" DWV Adapters CxNH, Reducing",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060140.0020,"3"" DWV Adapters CxNH, Reducing",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060140.0030,"4"" DWV Adapters CxNH, Reducing DELETE",EA,0,1,,65,1,HR,0,0,1,HR,0
03.060140.0040,"3"" DWV Adapters CxNH, Reducing DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.060140.0050,"4"" DWV Adapters CxNH, Reducing",EA,0,1,,75,1,HR,0,0,1,HR,0
03.070010 90 Degree Elbows,,,,,,,,,,,,,
03.070010.0010,"1-1/4"" CxC DWV 90 Degree Elbow, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.070010.0020,"1-1/2"" CxC DWV 90 Degree Elbow, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.070010.0030,"2"" CxC DWV 90 Degree Elbow, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.070010.0040,"3"" CxC DWV 90 Degree Elbow, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.070010.0050,"4"" CxC DWV 90 Degree Elbow, Wrot DELETE",EA,0,1,,65,1,HR,0,0,1,HR,0
03.070010.0060,"1-1/2"" CxC DWV 90 Degree Elbow, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.070010.0070,"2"" CxC DWV 90 Degree Elbow, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.070010.0080,"3"" CxC DWV 90 Degree Elbow, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.070010.0090,"4"" CxC DWV 90 Degree Elbow, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.070020 45 Degree Elbows,,,,,,,,,,,,,
03.070020.0010,"1-1/4"" CxC DWV 45 Degree Elbow, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.070020.0020,"1-1/2"" CxC DWV 45 Degree Elbow, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.070020.0030,"2"" CxC DWV 45 Degree Elbow, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.070020.0040,"3"" CxC DWV 45 Degree Elbow, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.070020.0050,"4"" CxC DWV 45 Degree Elbow, Wrot DELETE",EA,0,1,,65,1,HR,0,0,1,HR,0
03.070020.0060,"1-1/2"" CxC DWV 45 Degree Elbow, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.070020.0070,"2"" CxC DWV 45 Degree Elbow, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.070020.0080,"3"" CxC DWV 45 Degree Elbow, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.070020.0090,"4"" CxC DWV 45 Degree Elbow, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.070030 90 Degree Elbows - CxFTG,,,,,,,,,,,,,
03.070030.0010,"1-1/4"" CxFTG DWV 90 Degree Elbow, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.070030.0020,"1-1/2"" CxFTG DWV 90 Degree Elbow, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.070030.0030,"2"" CxFTG DWV 90 Degree Elbow, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.070030.0040,"3"" CxFTG DWV 90 Degree Elbow, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.070030.0050,"4"" CxFTG DWV 90 Degree Elbow, Wrot DELETE",EA,0,1,,65,1,HR,0,0,1,HR,0
03.070030.0060,"1-1/2"" CxFTG DWV 90 Degree Elbow, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.070030.0070,"2"" CxFTG DWV 90 Degree Elbow, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.070030.0080,"3"" CxFTG DWV 90 Degree Elbow, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.070030.0090,"4"" CxFTG DWV 90 Degree Elbow, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.070040 45 Degree Elbows - CxFTG,,,,,,,,,,,,,
03.070040.0010,"1-1/4"" CxFTG DWV 45 Degree Elbow, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.070040.0020,"1-1/2"" CxFTG DWV 45 Degree Elbow, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.070040.0030,"2"" CxFTG DWV 45 Degree Elbow, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.070040.0040,"3"" CxFTG DWV 45 Degree Elbow, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.070040.0050,"4"" CxFTG DWV 45 Degree Elbow, Wrot DELETE",EA,0,1,,65,1,HR,0,0,1,HR,0
03.070040.0060,"1-1/2"" CxFTG DWV 45 Degree Elbow, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.070040.0070,"2"" CxFTG DWV 45 Degree Elbow, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.070040.0080,"3"" CxFTG DWV 45 Degree Elbow, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.070040.0090,"4"" CxFTG DWV 45 Degree Elbow, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.070050 Couplings,,,,,,,,,,,,,
03.070050.0010,"1-1/4"" DWV CxC Coupling",EA,0,1,,75,1,HR,0,0,1,HR,0
03.070050.0020,"1-1/2"" DWV CxC Coupling",EA,0,1,,75,1,HR,0,0,1,HR,0
03.070050.0030,"2"" DWV CxC Coupling",EA,0,1,,75,1,HR,0,0,1,HR,0
03.070050.0040,"3"" DWV CxC Coupling",EA,0,1,,75,1,HR,0,0,1,HR,0
03.070050.0050,"4"" DWV CxC Coupling DELETE",EA,0,1,,65,1,HR,0,0,1,HR,0
03.070050.0060,"1-1/2"" DWV CxC Coupling DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.070050.0070,"2"" DWV CxC Coupling DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.070050.0080,"3"" DWV CxC Coupling DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.070050.0090,"4"" DWV CxC Coupling",EA,0,1,,75,1,HR,0,0,1,HR,0
03.070060 Couplings - Reducing,,,,,,,,,,,,,
03.070060.0010,"1-1/2"" x 1-1/4"" DWV CxC Coupling, Reducing",EA,0,1,,75,1,HR,0,0,1,HR,0
03.070060.0020,"2"" x 1-1/2"" DWV CxC Coupling, Reducing",EA,0,1,,75,1,HR,0,0,1,HR,0
03.070060.0030,"3"" x 2"" DWV CxC Coupling, Reducing DELETE",EA,0,1,,65,1,HR,0,0,1,HR,0
03.070060.0040,"2"" x 1-1/2"" DWV CxC Coupling, Reducing DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.070060.0050,"3"" x 2"" DWV CxC Coupling, Reducing",EA,0,1,,75,1,HR,0,0,1,HR,0
03.070070 Bushings,,,,,,,,,,,,,
03.070070.0010,"1-1/2"" x 1-1/4"" DWV FTGxC Bushing, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.070070.0020,"2"" x 1-1/2"" DWV FTGxC Bushing, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.070070.0030,"3"" x 2"" DWV FTGxC Bushing, Wrot DELETE",EA,0,1,,65,1,HR,0,0,1,HR,0
03.070070.0040,"2"" x 1-1/2"" DWV FTGxC Bushing, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.070070.0050,"3"" x 2"" DWV FTGxC Bushing, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.070080 Caps,,,,,,,,,,,,,
03.070080.0010,"1-1/4"" DWV Cap",EA,0,1,,75,1,HR,0,0,1,HR,0
03.070080.0020,"1-1/2"" DWV Cap",EA,0,1,,75,1,HR,0,0,1,HR,0
03.070080.0030,"2"" DWV Cap",EA,0,1,,75,1,HR,0,0,1,HR,0
03.070080.0040,"3"" DWV Cap",EA,0,1,,75,1,HR,0,0,1,HR,0
03.070080.0050,"4"" DWV Cap DELETE",EA,0,1,,65,1,HR,0,0,1,HR,0
03.070080.0060,"1-1/2"" DWV Cap DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.070080.0070,"2"" DWV Cap DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.070080.0080,"3"" DWV Cap DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.070080.0090,"4"" DWV Cap",EA,0,1,,75,1,HR,0,0,1,HR,0
03.080010 Couplings,,,,,,,,,,,,,
03.080010.0010,"1/8"" Brass Coupling, Threaded",EA,0,1,,75,1,HR,0,0,1,HR,0
03.080010.0020,"1/4"" Brass Coupling, Threaded",EA,0,1,,75,1,HR,0,0,1,HR,0
03.080010.0030,"3/8"" Brass Coupling, Threaded",EA,0,1,,75,1,HR,0,0,1,HR,0
03.080010.0040,"1/2"" Brass Coupling, Threaded",EA,0,1,,75,1,HR,0,0,1,HR,0
03.080010.0050,"3/4"" Brass Coupling, Threaded",EA,0,1,,75,1,HR,0,0,1,HR,0
03.080010.0060,"1"" Brass Coupling, Threaded",EA,0,1,,75,1,HR,0,0,1,HR,0
