Code,Description,Unit,Mat Cost,Mat Factor,Mat Unit,Labor Cost,Labor Productivity,Labor Unit,Sub Cost,Equip Cost,Equip Productivity,Equip Unit,Other Cost
06.120050.0370,"1-1/2"" x 1-1/4"" Weld Reducing Tee, Extra Strong DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120050.0380,"8"" x 5"" Weld Reducing Tee, Extra Strong DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120050.0390,"8"" x 6"" Weld Reducing Tee, Extra Strong DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120050.0400,"10"" x 6"" Weld Reducing Tee, Extra Strong DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120050.0410,"10"" x 8"" Weld Reducing Tee, Extra Strong DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120050.0420,"12"" x 6"" Weld Reducing Tee, Extra Strong DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120050.0430,"12"" x 8"" Weld Reducing Tee, Extra Strong DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120050.0440,"12"" x 10"" Weld Reducing Tee, Extra Strong",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120050.0450,"2"" x 1"" Weld Reducing Tee, Extra Strong DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120050.0460,"2"" x 1-1/4"" Weld Reducing Tee, Extra Strong DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120050.0470,"2"" x 1-1/2"" Weld Reducing Tee, Extra Strong DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120050.0480,"2-1/2"" x 1-1/2""  Weld Reducing Tee, Extra Strong DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120050.0490,"2-1/2"" x 1"" Weld Reducing Tee, Extra Strong DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120050.0500,"3"" x 1-1/2"" Weld Reducing Tee, Extra Strong DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120050.0510,"3"" x 2"" Weld Reducing Tee, Extra Strong DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120060 Caps,,,,,,,,,,,,,
06.120060.0010,"1-1/2"" Weld Cap 300#",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120060.0020,"2"" Weld Cap 300#",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120060.0030,"2-1/2"" Weld Cap 300#",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120060.0040,"3"" Weld Cap 300#",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120060.0050,"3-1/2"" Weld Cap 300#",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120060.0060,"4"" Weld Cap 300#",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120060.0070,"5"" Weld Cap 300#",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120060.0080,"6"" Weld Cap 300#",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120060.0090,"8"" Weld Cap 300#",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120060.0100,"10"" Weld Cap 300#",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120060.0110,"12"" Weld Cap 300# DELETE",EA,0,1,,65,1,HR,0,0,1,HR,0
06.120060.0120,"10"" Weld Cap 300# DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120060.0130,"12"" Weld Cap 300#",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120060.0140,"2"" Weld Cap 300# DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120060.0150,"2-1/2"" Weld Cap 300# DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120060.0160,"3"" Weld Cap 300# DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120060.0170,"3-1/2"" Weld Cap 300# DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120060.0180,"4"" Weld Cap 300# DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120060.0190,"5"" Weld Cap 300# DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120060.0200,"6"" Weld Cap 300# DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120060.0210,"8"" Weld Cap 300# DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070 Reducers - Concentric,,,,,,,,,,,,,
06.120070.0010,"1"" x 1/2"" Weld Concentric Reducer",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0020,"1"" x 3/4"" Weld Concentric Reducer",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0030,"1-1/4"" x 3/4"" Weld Concentric Reducer",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0040,"1-1/4"" x 1""  Weld Concentric Reducer",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0050,"1-1/2"" x 3/4"" Weld Concentric Reducer",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0060,"1-1/2"" x 1"" Weld Concentric Reducer",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0070,"1-1/2"" x 1-1/4"" Weld Concentric Reducer",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0080,"2"" x 1"" Weld Concentric Reducer",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0090,"2"" x 1-1/4"" Weld Concentric Reducer",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0100,"2"" x 1-1/2"" Weld Concentric Reducer",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0110,"2-1/2"" x 2"" Weld Concentric Reducer",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0120,"2-1/2"" x 1-1/2"" Weld Concentric Reducer",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0130,"2-1/2"" x 1-1/4"" Weld Concentric Reducer",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0140,"3"" x 2-1/2"" Weld Concentric Reducer",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0150,"3"" x 2"" Weld Concentric Reducer",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0160,"3"" x 1-1/2"" Weld Concentric Reducer",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0170,"3"" x 1-1/4"" Weld Concentric Reducer",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0180,"4"" x 3"" Weld Concentric Reducer",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0190,"4"" x 2-1/2"" Weld Concentric Reducer",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0200,"4"" x 2"" Weld Concentric Reducer",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0210,"4"" x 1-1/2"" Weld Concentric Reducer",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0220,"5"" x 4"" Weld Concentric Reducer",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0230,"5"" x 3-1/2"" Weld Concentric Reducer",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0240,"5"" x 3"" Weld Concentric Reducer",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0250,"5"" x 2-1/2"" Weld Concentric Reducer",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0260,"6"" x 5"" Weld Concentric Reducer",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0270,"6"" x 4"" Weld Concentric Reducer",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0280,"6"" x 3-1/2"" Weld Concentric Reducer",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0290,"6"" x 3"" Weld Concentric Reducer",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0300,"6"" x 2-1/2"" Weld Concentric Reducer",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0310,"6"" x 2"" Weld Concentric Reducer",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0320,"8"" x 6"" Weld Concentric Reducer",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0330,"8"" x 5"" Weld Concentric Reducer",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0340,"8"" x 4"" Weld Concentric Reducer",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0350,"10"" x 8"" Weld Concentric Reducer",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0360,"10"" x 6"" Weld Concentric Reducer",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0370,"10"" x 5"" Weld Concentric Reducer",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0380,"10"" x 4"" Weld Concentric Reducer",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0390,"12"" x 10"" Weld Concentric Reducer",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0400,"12"" x 8"" Weld Concentric Reducer",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0410,"12"" x 6"" Weld Concentric Reducer DELETE",EA,0,1,,65,1,HR,0,0,1,HR,0
06.120070.0420,"2"" x 1-1/2"" Weld Concentric Reducer DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0430,"2-1/2"" x 2"" Weld Concentric Reducer DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0440,"2-1/2"" x 1-1/2"" Weld Concentric Reducer DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0450,"2-1/2"" x 1-1/4"" Weld Concentric Reducer DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0460,"3"" x 2-1/2"" Weld Concentric Reducer DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0470,"3"" x 2"" Weld Concentric Reducer DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0480,"3"" x 1-1/2"" Weld Concentric Reducer DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0490,"3"" x 1-1/4"" Weld Concentric Reducer DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0500,"4"" x 3"" Weld Concentric Reducer DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0510,"4"" x 2-1/2"" Weld Concentric Reducer DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0520,"1"" x 3/4"" Weld Concentric Reducer DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0530,"4"" x 2"" Weld Concentric Reducer DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0540,"4"" x 1-1/2"" Weld Concentric Reducer DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0550,"5"" x 4"" Weld Concentric Reducer DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0560,"5"" x 3-1/2"" Weld Concentric Reducer DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0570,"5"" x 3"" Weld Concentric Reducer DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0580,"5"" x 2-1/2"" Weld Concentric Reducer DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0590,"6"" x 5"" Weld Concentric Reducer DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0600,"6"" x 4"" Weld Concentric Reducer DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0610,"6"" x 3-1/2"" Weld Concentric Reducer DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0620,"6"" x 3"" Weld Concentric Reducer DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0630,"1-1/4"" x 3/4"" Weld Concentric Reducer DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0640,"6"" x 2-1/2"" Weld Concentric Reducer DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0650,"6"" x 2"" Weld Concentric Reducer DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0660,"8"" x 6"" Weld Concentric Reducer DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0670,"8"" x 5"" Weld Concentric Reducer DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0680,"8"" x 4"" Weld Concentric Reducer DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0690,"10"" x 8"" Weld Concentric Reducer DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0700,"10"" x 6"" Weld Concentric Reducer DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0710,"10"" x 5"" Weld Concentric Reducer DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0720,"10"" x 4"" Weld Concentric Reducer DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0730,"12"" x 10"" Weld Concentric Reducer DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0740,"1-1/4"" x 1""  Weld Concentric Reducer DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0750,"12"" x 8"" Weld Concentric Reducer DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0760,"12"" x 6"" Weld Concentric Reducer",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0770,"1-1/2"" x 3/4"" Weld Concentric Reducer DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0780,"1-1/2"" x 1"" Weld Concentric Reducer DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0790,"1-1/2"" x 1-1/4"" Weld Concentric Reducer DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0800,"2"" x 1"" Weld Concentric Reducer DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120070.0810,"2"" x 1-1/4"" Weld Concentric Reducer DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120080 Reducers- Eccentric,,,,,,,,,,,,,
06.120080.0010,"2"" x 1-1/2"" Weld Eccentric Reducer",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120080.0020,"2"" x 1-1/4"" Weld Eccentric Reducer",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120080.0030,"2-1/2"" x 2"" Weld Eccentric Reducer",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120080.0040,"2-1/2"" x 1-1/2"" Weld Eccentric Reducer",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120080.0050,"2-1/2"" x 1-1/4"" Weld Eccentric Reducer",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120080.0060,"2-1/2"" x 1"" Weld Eccentric Reducer",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120080.0070,"3"" x 2-1/2"" Weld Eccentric Reducer",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120080.0080,"3"" x 2"" Weld Eccentric Reducer",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120080.0090,"3"" x 1-1/2"" Weld Eccentric Reducer",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120080.0100,"3"" x 1-1/4"" Weld Eccentric Reducer",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120080.0110,"4"" x 3"" Weld Eccentric Reducer",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120080.0120,"4"" x 2-1/2"" Weld Eccentric Reducer",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120080.0130,"4"" x 2"" Weld Eccentric Reducer",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120080.0140,"4"" x 1-1/2"" Weld Eccentric Reducer",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120080.0150,"5"" x 4"" Weld Eccentric Reducer",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120080.0160,"5"" x 3-1/2"" Weld Eccentric Reducer",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120080.0170,"5"" x 3"" Weld Eccentric Reducer",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120080.0180,"5"" x 2-1/2"" Weld Eccentric Reducer",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120080.0190,"6"" x 5"" Weld Eccentric Reducer",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120080.0200,"6"" x 4"" Weld Eccentric Reducer",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120080.0210,"6"" x 3"" Weld Eccentric Reducer",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120080.0220,"8"" x 6"" Weld Eccentric Reducer",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120080.0230,"8"" x 5"" Weld Eccentric Reducer",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120080.0240,"8"" x 4"" Weld Eccentric Reducer",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120080.0250,"10"" x 8"" Weld Eccentric Reducer",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120080.0260,"10"" x 6"" Weld Eccentric Reducer",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120080.0270,"10"" x 5"" Weld Eccentric Reducer",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120080.0280,"10"" x 4"" Weld Eccentric Reducer",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120080.0290,"12"" x 10"" Weld Eccentric Reducer",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120080.0300,"12"" x 8"" Weld Eccentric Reducer",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120080.0310,"12"" x 6"" Weld Eccentric Reducer DELETE",EA,0,1,,65,1,HR,0,0,1,HR,0
06.120080.0320,"3"" x 1-1/4"" Weld Eccentric Reducer DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120080.0330,"4"" x 3"" Weld Eccentric Reducer DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120080.0340,"4"" x 2-1/2"" Weld Eccentric Reducer DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120080.0350,"4"" x 2"" Weld Eccentric Reducer DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120080.0360,"4"" x 1-1/2"" Weld Eccentric Reducer DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120080.0370,"5"" x 4"" Weld Eccentric Reducer DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120080.0380,"5"" x 3-1/2"" Weld Eccentric Reducer DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120080.0390,"5"" x 3"" Weld Eccentric Reducer DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120080.0400,"5"" x 2-1/2"" Weld Eccentric Reducer DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120080.0410,"6"" x 5"" Weld Eccentric Reducer DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120080.0420,"2"" x 1-1/4"" Weld Eccentric Reducer DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120080.0430,"6"" x 4"" Weld Eccentric Reducer DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120080.0440,"6"" x 3"" Weld Eccentric Reducer DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120080.0450,"8"" x 6"" Weld Eccentric Reducer DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120080.0460,"8"" x 5"" Weld Eccentric Reducer DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120080.0470,"8"" x 4"" Weld Eccentric Reducer DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120080.0480,"10"" x 8"" Weld Eccentric Reducer DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120080.0490,"10"" x 6"" Weld Eccentric Reducer DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120080.0500,"10"" x 5"" Weld Eccentric Reducer DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120080.0510,"10"" x 4"" Weld Eccentric Reducer DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120080.0520,"12"" x 10"" Weld Eccentric Reducer DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120080.0530,"2-1/2"" x 2"" Weld Eccentric Reducer DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120080.0540,"12"" x 8"" Weld Eccentric Reducer DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120080.0550,"12"" x 6"" Weld Eccentric Reducer",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120080.0560,"2-1/2"" x 1-1/2"" Weld Eccentric Reducer DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120080.0570,"2-1/2"" x 1-1/4"" Weld Eccentric Reducer DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120080.0580,"2-1/2"" x 1"" Weld Eccentric Reducer DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120080.0590,"3"" x 2-1/2"" Weld Eccentric Reducer DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120080.0600,"3"" x 2"" Weld Eccentric Reducer DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120080.0610,"3"" x 1-1/2"" Weld Eccentric Reducer DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120090 Flanges - Weld-neck,,,,,,,,,,,,,
06.120090.0010,"1/2"" Weld Neck Flange 300#",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120090.0020,"3/4"" Weld Neck Flange 300#",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120090.0030,"1"" Weld Neck Flange 300#",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120090.0040,"1-1/2"" Weld Neck Flange 300#",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120090.0050,"2"" Weld Neck Flange 300#",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120090.0060,"2-1/2"" Weld Neck Flange 300#",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120090.0070,"3"" Weld Neck Flange 300#",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120090.0080,"4"" Weld Neck Flange 300#",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120090.0090,"5"" Weld Neck Flange 300#",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120090.0100,"6"" Weld Neck Flange 300#",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120090.0110,"8"" Weld Neck Flange 300#",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120090.0120,"10"" Weld Neck Flange 300#",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120090.0130,"12"" Weld Neck Flange 300# DELETE",EA,0,1,,65,1,HR,0,0,1,HR,0
06.120090.0140,"6"" Weld Neck Flange 300# DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120090.0150,"8"" Weld Neck Flange 300# DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120090.0160,"10"" Weld Neck Flange 300# DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120090.0170,"12"" Weld Neck Flange 300#",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120090.0180,"3/4"" Weld Neck Flange 300# DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120090.0190,"1"" Weld Neck Flange 300# DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120090.0200,"1-1/2"" Weld Neck Flange 300# DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120090.0210,"2"" Weld Neck Flange 300# DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120090.0220,"2-1/2"" Weld Neck Flange 300# DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120090.0230,"3"" Weld Neck Flange 300# DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120090.0240,"4"" Weld Neck Flange 300# DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120090.0250,"5"" Weld Neck Flange 300# DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120100 Flanges - Slip-On,,,,,,,,,,,,,
06.120100.0010,"1/2"" Weld Slip Pipe Flange 300#",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120100.0020,"3/4"" Weld Slip Pipe Flange 300#",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120100.0030,"1"" Weld Slip Pipe Flange 300#",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120100.0040,"1-1/4"" Weld Slip Pipe Flange 300#",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120100.0050,"1-1/2"" Weld Slip Pipe Flange 300#",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120100.0060,"2"" Weld Slip Pipe Flange 300#",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120100.0070,"2-1/2"" Weld Slip Pipe Flange 300#",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120100.0080,"3"" Weld Slip Pipe Flange 300#",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120100.0090,"4"" Weld Slip Pipe Flange 300#",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120100.0100,"5"" Weld Slip Pipe Flange 300#",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120100.0110,"6"" Weld Slip Pipe Flange 300#",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120100.0120,"8"" Weld Slip Pipe Flange 300#",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120100.0130,"10"" Weld Slip Pipe Flange 300#",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120100.0140,"12"" Weld Slip Pipe Flange 300# DELETE",EA,0,1,,65,1,HR,0,0,1,HR,0
06.120100.0150,"5"" Weld Slip Pipe Flange 300# DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120100.0160,"6"" Weld Slip Pipe Flange 300# DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120100.0170,"8"" Weld Slip Pipe Flange 300# DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120100.0180,"10"" Weld Slip Pipe Flange 300# DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120100.0190,"12"" Weld Slip Pipe Flange 300#",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120100.0200,"3/4"" Weld Slip Pipe Flange 300# DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120100.0210,"1"" Weld Slip Pipe Flange 300# DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120100.0220,"1-1/4"" Weld Slip Pipe Flange 300# DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120100.0230,"1-1/2"" Weld Slip Pipe Flange 300# DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120100.0240,"2"" Weld Slip Pipe Flange 300# DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120100.0250,"2-1/2"" Weld Slip Pipe Flange 300# DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120100.0260,"3"" Weld Slip Pipe Flange 300# DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120100.0270,"4"" Weld Slip Pipe Flange 300# DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120110 Flanges - Lap Joint,,,,,,,,,,,,,
06.120110.0010,"1/2"" Weld Lap Joint Flange 300",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120110.0020,"3/4"" Weld Lap Joint Flange 300",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120110.0030,"1"" Weld Lap Joint Flange 300",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120110.0040,"1-1/4"" Weld Lap Joint Flange 300",EA,0,1,,75,1,HR,0,0,1,HR,0
06.120110.0050,"1-1/2"" Weld Lap Joint Flange 300",EA,0,1,,75,1,HR,0,0,1,HR,0
