03.040030.0030,1x1/2 ELBOW CxC 90 REDUC SHORT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040030.0040,1x3/4 ELBOW CxC 90 REDUC SHORT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040030.0050,1-1/4x1 ELBOW CxC 90 REDUC SHORT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040030.0060,1-1/2x1-1/4 ELBOW CxC 90 REDUC SHORT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040030.0130,2x1-1/2 ELBOW CxC 90 REDUC SHORT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040040.0010,1/4 ELBOW FTGxC 45 WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040040.0020,1/2 ELBOW FTGxC 45 WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040040.0030,3/4 ELBOW FTGxC 45 WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040040.0040,1 ELBOW FTGxC 45 WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040040.0050,1-1/4 ELBOW FTGxC 45 WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040040.0060,1-1/2 ELBOW FTGxC 45 WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040040.0070,2 ELBOW FTGxC 45 WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040040.0080,2-1/2 ELBOW FTGxC 45 WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040040.0170,3 ELBOW FTGxC 45 WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040050.0010,3/8 ELBOW FTGxC 90 WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040050.0020,1/2 ELBOW FTGxC 90 WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040050.0030,3/4 ELBOW FTGxC 90 WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040050.0040,1 ELBOW FTGxC 90 WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040050.0050,1-1/4 ELBOW FTGxC 90 WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040050.0060,1-1/2 ELBOW FTGxC 90 WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040050.0070,2 ELBOW FTGxC 90 WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040050.0080,2-1/2 ELBOW FTGxC 90 WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
